path,sample_id,total_reads,filename,title,study,bioproject_accession,accession,biosample_accession,library_id,data_type,filetype,cell_type,generator_facility,production,iso_filename,platform_unit_1,platform_unit_2,barcode,basecalling_version,platform,instrument_model,iso_library_id,ccs_algorithm,pbtrim_version,jasmine_version,lima_version,refine_version,library_strategy,library_source,library_selection,library_layout,shear_method,size_selection,design_description,polymerase_version,seq_plate_chemistry_version,pool,ntsm_score,similarity,check-flnc reads,generator_contact
s3://human-pangenomics/working/HPRC/NA19159/raw_data/PacBio_Kinnex/NA19159.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam,NA19159,14765232,NA19159.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA19159.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-1.bam,m84081_240722_230051_s3,m84081_240723_010018_s4,bc01,5,PACBIO,REVIO,HPRC_Kinnex_Pool_15,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool15,0.166317,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/NA19185/raw_data/PacBio_Kinnex/NA19185.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam,NA19185,17318034,NA19185.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA19185.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-2.bam,m84081_240722_230051_s3,m84081_240723_010018_s4,bc02,5,PACBIO,REVIO,HPRC_Kinnex_Pool_15,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool15,0.154566,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/NA19338/raw_data/PacBio_Kinnex/NA19338.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam,NA19338,20320790,NA19338.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA19338.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-6.bam,m84081_240722_210122_s1,m84081_240722_190156_s2,bc10,5,PACBIO,REVIO,HPRC_Kinnex_Pool_13,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool13,0.160915,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/NA19391/raw_data/PacBio_Kinnex/NA19391.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam,NA19391,10915374,NA19391.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA19391.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-7.bam,m84081_240722_210122_s1,m84081_240722_190156_s2,bc11,5,PACBIO,REVIO,HPRC_Kinnex_Pool_13,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool13,0.17016,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_Kinnex/NA19443.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3.flnc.bam,NA19443,14102830,NA19443.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA19443.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-2.bam,m84081_240728_110915_s4,m84081_240728_090940_s3,bc06,5,PACBIO,REVIO,HPRC_Kinnex_Pool_20,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool20,0.170999,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_Kinnex/NA19468.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam,NA19468,9913617,NA19468.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA19468.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-8.bam,m84081_240722_210122_s1,m84081_240722_190156_s2,bc12,5,PACBIO,REVIO,HPRC_Kinnex_Pool_13,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool13,0.160855,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_Kinnex/NA19700.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,NA19700,17007320,NA19700.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA19700.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-4.bam,m84081_240724_065335_s1,m84081_240724_045406_s2,bc04,5,PACBIO,REVIO,HPRC_Kinnex_Pool_16,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool16,0.159195,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/NA20503/raw_data/PacBio_Kinnex/NA20503.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,NA20503,15491897,NA20503.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20503.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-8.bam,m84081_240727_011703_s4,m84081_240726_231733_s3,bc08,5,PACBIO,REVIO,HPRC_Kinnex_Pool_18,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool18,0.192075,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/NA20752/raw_data/PacBio_Kinnex/NA20752.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,NA20752,19023374,NA20752.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20752.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-5.bam,m84081_240724_065335_s1,m84081_240724_045406_s2,bc09,5,PACBIO,REVIO,HPRC_Kinnex_Pool_16,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool16,0.165438,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_Kinnex/NA20799.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,NA20799,19413978,NA20799.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20799.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-1.bam,m84081_240724_065335_s1,m84081_240724_045406_s2,bc01,5,PACBIO,REVIO,HPRC_Kinnex_Pool_16,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool16,0.178283,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_Kinnex/NA20805.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam,NA20805,13386009,NA20805.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20805.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-6.bam,m84081_240722_230051_s3,m84081_240723_010018_s4,bc06,5,PACBIO,REVIO,HPRC_Kinnex_Pool_15,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool15,0.178975,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/NA20870/raw_data/PacBio_Kinnex/NA20870.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,NA20870,15631798,NA20870.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20870.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-1.bam,m84081_240727_011703_s4,m84081_240726_231733_s3,bc01,5,PACBIO,REVIO,HPRC_Kinnex_Pool_18,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool18,0.172779,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/NA20905/raw_data/PacBio_Kinnex/NA20905.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,NA20905,20998715,NA20905.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20905.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-6.bam,m84081_240724_065335_s1,m84081_240724_045406_s2,bc10,5,PACBIO,REVIO,HPRC_Kinnex_Pool_16,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool16,0.167911,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_Kinnex/NA21093.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,NA21093,13420815,NA21093.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA21093.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-5.bam,m84081_240727_011703_s4,m84081_240726_231733_s3,bc05,5,PACBIO,REVIO,HPRC_Kinnex_Pool_18,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool18,0.180572,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/NA21106/raw_data/PacBio_Kinnex/NA21106.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,NA21106,24998408,NA21106.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA21106.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-7.bam,m84081_240727_011703_s4,m84081_240726_231733_s3,bc07,5,PACBIO,REVIO,HPRC_Kinnex_Pool_18,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool18,0.175474,1,TRUE,iviolich@ucsc.edu
s3://human-pangenomics/working/HPRC/NA21110/raw_data/PacBio_Kinnex/NA21110.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,NA21110,23334740,NA21110.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA21110.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3,bam,unaligned reads,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-2.bam,m84081_240727_011703_s4,m84081_240726_231733_s3,bc02,5,PACBIO,REVIO,HPRC_Kinnex_Pool_18,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool18,0.162041,1,TRUE,iviolich@ucsc.edu
