filename,filetype,sample_ID,biosample_accession,library_ID,library_strategy,library_source,library_selection,library_layout,platform,instrument_model,design_description,data_type,shear_method,size_selection,seq_kit,basecaller,basecaller_version,basecaller_model,generator_facility,generator_contact,path,ntsm_score,read_N50,total_Gbp,coverage,100kb+,200kb+,300kb+,400kb+,500kb+,1Mb+,whales,accession,study,bioproject_accession,production,sequencing_chemistry
04_19_22_R941_HG02145_1_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02145,SAMN13961514,04_19_22_R941_HG02145_1_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02145/raw_data/nanopore/guppy_6/04_19_22_R941_HG02145_1_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.316552,91581,50.68,15.36,7.0,1.9,0.38,0.06,0.01,0.0,1,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
04_19_22_R941_HG02145_1_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02145,SAMN13961514,04_19_22_R941_HG02145_1_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02145/raw_data/nanopore/guppy_6/04_19_22_R941_HG02145_1_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.371781,98252,32.09,9.72,4.78,1.41,0.31,0.06,0.01,0.0,0,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
04_19_22_R941_HG02145_2_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02145,SAMN13961514,04_19_22_R941_HG02145_2_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02145/raw_data/nanopore/guppy_6/04_19_22_R941_HG02145_2_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.329322,82740,79.73,24.16,9.64,1.84,0.21,0.02,0.0,0.0,0,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
04_19_22_R941_HG02145_2_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02145,SAMN13961514,04_19_22_R941_HG02145_2_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02145/raw_data/nanopore/guppy_6/04_19_22_R941_HG02145_2_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.335553,79794,44.38,13.45,5.11,0.92,0.1,0.01,0.0,0.0,1,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
04_19_22_R941_HG02145_2_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02145,SAMN13961514,04_19_22_R941_HG02145_2_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02145/raw_data/nanopore/guppy_6/04_19_22_R941_HG02145_2_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.329723,82378,79.34,24.04,9.54,1.8,0.21,0.02,0.0,0.0,0,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
05_03_22_R94_HG02055_25FRA_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02055,SAMN12162856,05_03_22_R94_HG02055_25FRA_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02055/raw_data/nanopore/guppy_6/05_03_22_R94_HG02055_25FRA_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.36587,98738,74.63,22.62,11.17,3.64,0.94,0.19,0.04,0.0,2,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
05_03_22_R94_HG02055_50FRA_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02055,SAMN12162856,05_03_22_R94_HG02055_50FRA_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02055/raw_data/nanopore/guppy_6/05_03_22_R94_HG02055_50FRA_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.316981,98713,53.61,16.24,8.02,2.51,0.55,0.1,0.02,0.0,4,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
05_03_22_R94_HG02055_50FRA_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02055,SAMN12162856,05_03_22_R94_HG02055_50FRA_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02055/raw_data/nanopore/guppy_6/05_03_22_R94_HG02055_50FRA_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.346949,89479,38.28,11.6,5.15,1.29,0.25,0.05,0.02,0.0,3,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
05_03_22_R94_HG02055_Control_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02055,SAMN12162856,05_03_22_R94_HG02055_Control_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02055/raw_data/nanopore/guppy_6/05_03_22_R94_HG02055_Control_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.3394,87572,63.69,19.3,8.41,2.3,0.46,0.08,0.02,0.0,2,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
05_03_22_R94_HG02055_Control_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02055,SAMN12162856,05_03_22_R94_HG02055_Control_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02055/raw_data/nanopore/guppy_6/05_03_22_R94_HG02055_Control_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.333053,81591,84.45,25.59,10.22,2.37,0.37,0.05,0.01,0.0,0,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
05_03_22_R94_HG02055_NEB300_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02055,SAMN12162856,05_03_22_R94_HG02055_NEB300_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02055/raw_data/nanopore/guppy_6/05_03_22_R94_HG02055_NEB300_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.325057,83042,66.93,20.28,8.33,2.3,0.59,0.17,0.07,0.0,12,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
05_03_22_R94_HG02055_NEB300_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02055,SAMN12162856,05_03_22_R94_HG02055_NEB300_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02055/raw_data/nanopore/guppy_6/05_03_22_R94_HG02055_NEB300_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.316192,75073,61.13,18.52,7.07,2.15,0.58,0.16,0.06,0.0,13,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
05_03_22_R94_HG02055_NEB650_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02055,SAMN12162856,05_03_22_R94_HG02055_NEB650_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02055/raw_data/nanopore/guppy_6/05_03_22_R94_HG02055_NEB650_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.32644,82292,72.69,22.03,9.01,2.65,0.77,0.24,0.08,0.0,7,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
05_03_22_R94_HG02055_NEB650_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02055,SAMN12162856,05_03_22_R94_HG02055_NEB650_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02055/raw_data/nanopore/guppy_6/05_03_22_R94_HG02055_NEB650_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.321435,78294,63.98,19.39,7.41,1.95,0.51,0.14,0.04,0.0,3,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
05_17_22_R941_HG03098_1_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG03098,SAMN13957944,05_17_22_R941_HG03098_1_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG03098/raw_data/nanopore/guppy_6/05_17_22_R941_HG03098_1_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.334309,87927,72.86,22.08,9.53,2.02,0.33,0.08,0.03,0.0,1,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
05_17_22_R941_HG03098_1_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG03098,SAMN13957944,05_17_22_R941_HG03098_1_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG03098/raw_data/nanopore/guppy_6/05_17_22_R941_HG03098_1_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.332378,93180,92.39,28.0,12.91,2.89,0.49,0.12,0.05,0.0,5,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
05_17_22_R941_HG03098_1_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG03098,SAMN13957944,05_17_22_R941_HG03098_1_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG03098/raw_data/nanopore/guppy_6/05_17_22_R941_HG03098_1_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.377632,83446,54.63,16.56,6.68,1.3,0.2,0.04,0.01,0.0,1,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
05_17_22_R941_HG03098_2_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG03098,SAMN13957944,05_17_22_R941_HG03098_2_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG03098/raw_data/nanopore/guppy_6/05_17_22_R941_HG03098_2_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.324077,88307,68.4,20.73,8.91,1.52,0.15,0.02,0.01,0.0,1,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
05_17_22_R941_HG03098_2_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG03098,SAMN13957944,05_17_22_R941_HG03098_2_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG03098/raw_data/nanopore/guppy_6/05_17_22_R941_HG03098_2_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.393942,82988,28.52,8.64,3.41,0.54,0.05,0.01,0.0,0.0,1,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
05_17_22_R941_HG03098_2_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG03098,SAMN13957944,05_17_22_R941_HG03098_2_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG03098/raw_data/nanopore/guppy_6/05_17_22_R941_HG03098_2_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.321796,86010,63.67,19.29,7.99,1.3,0.13,0.02,0.01,0.0,1,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
06_14_22_R941_HG02109_CIR_25FRA_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02109,SAMN13958415,06_14_22_R941_HG02109_CIR_25FRA_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02109/raw_data/nanopore/guppy_6/06_14_22_R941_HG02109_CIR_25FRA_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.41772,78280,80.62,24.43,9.34,2.25,0.44,0.08,0.01,0.0,0,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
06_14_22_R941_HG02109_CIR_25FRA_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02109,SAMN13958415,06_14_22_R941_HG02109_CIR_25FRA_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02109/raw_data/nanopore/guppy_6/06_14_22_R941_HG02109_CIR_25FRA_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.431937,72990,71.03,21.52,7.51,1.67,0.31,0.05,0.01,0.0,0,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
06_14_22_R941_HG02109_CIR_50FRA_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02109,SAMN13958415,06_14_22_R941_HG02109_CIR_50FRA_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02109/raw_data/nanopore/guppy_6/06_14_22_R941_HG02109_CIR_50FRA_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.415301,88061,63.3,19.18,8.4,2.33,0.49,0.08,0.02,0.0,0,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
06_14_22_R941_HG02109_CIR_50FRA_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02109,SAMN13958415,06_14_22_R941_HG02109_CIR_50FRA_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02109/raw_data/nanopore/guppy_6/06_14_22_R941_HG02109_CIR_50FRA_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.432829,88960,70.99,21.51,9.53,2.66,0.57,0.11,0.03,0.0,3,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
06_14_22_R941_HG02109_CIR_Control_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02109,SAMN13958415,06_14_22_R941_HG02109_CIR_Control_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02109/raw_data/nanopore/guppy_6/06_14_22_R941_HG02109_CIR_Control_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.421705,71280,69.31,21.0,7.05,1.4,0.22,0.03,0.0,0.0,1,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
06_14_22_R941_HG02109_CIR_Control_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02109,SAMN13958415,06_14_22_R941_HG02109_CIR_Control_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02109/raw_data/nanopore/guppy_6/06_14_22_R941_HG02109_CIR_Control_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.422117,66824,64.43,19.52,6.04,1.23,0.21,0.03,0.0,0.0,1,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
06_14_22_R941_HG02109_NEB300_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02109,SAMN13958415,06_14_22_R941_HG02109_NEB300_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02109/raw_data/nanopore/guppy_6/06_14_22_R941_HG02109_NEB300_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.41409,81330,79.68,24.14,9.71,2.84,0.87,0.3,0.11,0.0,6,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
06_14_22_R941_HG02109_NEB300_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02109,SAMN13958415,06_14_22_R941_HG02109_NEB300_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02109/raw_data/nanopore/guppy_6/06_14_22_R941_HG02109_NEB300_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.416947,83543,68.86,20.87,8.68,2.58,0.76,0.24,0.08,0.0,2,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
06_14_22_R941_HG02109_NEB650_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02109,SAMN13958415,06_14_22_R941_HG02109_NEB650_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02109/raw_data/nanopore/guppy_6/06_14_22_R941_HG02109_NEB650_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.452807,86628,58.9,17.85,7.66,2.04,0.49,0.13,0.04,0.0,6,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
06_14_22_R941_HG02109_NEB650_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,bam,HG02109,SAMN13958415,06_14_22_R941_HG02109_NEB650_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-Circulomics method,unaligned reads with 5mC mods,no shear,no SS,SQK-ULK001,guppy,6.5.7,dna_r9.4.1_450bps_modbases_5mc_cg_sup_prom.cfg,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/HG02109/raw_data/nanopore/guppy_6/06_14_22_R941_HG02109_NEB650_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam,0.433141,89159,63.72,19.31,8.59,2.66,0.77,0.24,0.08,0.0,3,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore,R941
02_15_23_R1041_NA18906_1_dorado0.7.2_sup4.1.0_5mCG_5hmCG.bam,bam,NA18906,SAMN13957875,02_15_23_R1041_NA18906_1_dorado0.7.2_sup4.1.0_5mCG_5hmCG,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG_mods,no shear,no SS,SQK-ULK110,dorado,0.7.2,dna_r10.4.1_e8.2_400bps_sup@v4.1.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC_PLUS/NA18906/raw_data/nanopore/dorado0.7.2_sup4.1.0_5mCG_5hmCG/02_15_23_R1041_NA18906_1_dorado0.7.2_sup4.1.0_5mCG_5hmCG.bam,0.404989,92925,62.34,18.89,8.73,2.45,0.59,0.14,0.04,0.0,4,,SRP320775,PRJNA731524,UCSC_HPRC_PLUS_nanopore_WashU,R1041
