sample_id,filetype,filename,path,data_type,production,coverage,deepconsensus_coverage,deepconsensus_filename,deepconsensus_path,ccs_algorithm,basecaller,basecaller_version,study,accession,bioproject_accession,biosample_accession,design_description,notes,generator_contact,generator_facility,library_id,library_strategy,library_source,library_selection,library_layout,shear_method,size_selection,platform,instrument_model,seq_plate_chemistry_version,polymerase_version,total_reads,total_bp,total_gbp,mean,min,max,n25,n50,n75,quartile_25,quartile_50,quartile_75,ntsm_score,mm_tag,primrose_filename,mm_review,mm_remove,lima_version,lima_float_version
HG03654,bam,m64043_210528_171552.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/m64043_210528_171552.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year2,6.9,8.82,HG03654.m64043_210528_171552.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03654.m64043_210528_171552.dc.q20.fastq.gz,6.0.0,ccs,6.0.0,SRP305758,SRR18189650,PRJNA701308,SAMN26237511,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG03654_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1121956,21288110123,21.29,18974,86,50438,16591,18881,22010,16266,18022,21176,,TRUE,m64043_210528_171552.5mc.hifi_reads.bam,FALSE,FALSE,,
HG03654,bam,m64043_210524_174752.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/m64043_210524_174752.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year2,10.4,11.26,HG03654.m64043_210524_174752.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03654.m64043_210524_174752.dc.q20.fastq.gz,6.0.0,ccs,6.0.0,SRP305758,SRR18189650,PRJNA701308,SAMN26237511,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG03654_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1700544,32313779561,32.31,19002,531,65226,16575,18943,22091,16238,18030,21236,,TRUE,m64043_210524_174752.5mc.hifi_reads.bam,FALSE,FALSE,,
HG03654,bam,m64043_210523_101851.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/m64043_210523_101851.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year2,11,11.93,HG03654.m64043_210523_101851.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03654.m64043_210523_101851.dc.q20.fastq.gz,6.0.0,ccs,6.0.0,SRP305758,SRR18189650,PRJNA701308,SAMN26237511,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG03654_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1796437,34126728073,34.13,18996,90,60353,16568,18939,22101,16229,18023,21237,,TRUE,m64043_210523_101851.5mc.hifi_reads.bam,FALSE,FALSE,,
HG03654,bam,m64043_210522_023949.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/m64043_210522_023949.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year2,8.5,9.34,HG03654.m64043_210522_023949.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03654.m64043_210522_023949.dc.q20.fastq.gz,6.0.0,ccs,6.0.0,SRP305758,SRR18189650,PRJNA701308,SAMN26237511,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG03654_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1407194,26324187893,26.32,18706,527,54542,16400,18463,21660,16104,17719,20827,,TRUE,m64043_210522_023949.5mc.hifi_reads.bam,FALSE,FALSE,,
HG03654,bam,m84081_231112_023836_s2.hifi_reads.default.bam,s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/m84081_231112_023836_s2.hifi_reads.default.bam,unaligned reads,WUSTL_HPRC_HiFi_Year2_TopUp,24.8,,,,7.0.0,revio_deepconsensus,7.0.0,SRP305758,SRR30545911,PRJNA701308,SAMN26237511,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG03654_lib1_m84081_231112_023836_s2,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,4572174,76840555351,76.84,16806,123,57246,15639,16544,17685,15532,16390,17457,0.563236,TRUE,,TRUE,FALSE,2.7.1,2.0701
HG03669,bam,m64043_210610_203329.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m64043_210610_203329.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year2,8,9.38,HG03669.m64043_210610_203329.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03669.m64043_210610_203329.dc.q20.fastq.gz,6.0.0,ccs,6.0.0,SRP305758,SRR18189649,PRJNA701308,SAMN26237512,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG03669_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1286203,24900003751,24.9,19359,205,54502,17495,19855,21956,16737,19354,21419,,TRUE,m64043_210610_203329.5mc.hifi_reads.bam,FALSE,FALSE,,
HG03669,bam,m64043_210607_090252.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m64043_210607_090252.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year2,7.2,8.54,HG03669.m64043_210607_090252.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03669.m64043_210607_090252.dc.q20.fastq.gz,6.0.0,ccs,6.0.0,SRP305758,SRR18189649,PRJNA701308,SAMN26237512,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG03669_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1127654,22267350582,22.27,19746,128,56463,18112,20210,22305,17364,19742,21779,,TRUE,m64043_210607_090252.5mc.hifi_reads.bam,FALSE,FALSE,,
HG03669,bam,m64043_210606_013256.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m64043_210606_013256.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year2,10.6,11.84,HG03669.m64043_210606_013256.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03669.m64043_210606_013256.dc.q20.fastq.gz,6.0.0,ccs,6.0.0,SRP305758,SRR18189649,PRJNA701308,SAMN26237512,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG03669_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1643693,32948988442,32.95,20045,620,53173,18480,20459,22587,17833,19999,22059,,TRUE,m64043_210606_013256.5mc.hifi_reads.bam,FALSE,FALSE,,
HG03669,bam,m64043_210604_175624.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m64043_210604_175624.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year2,10.7,11.63,HG03669.m64043_210604_175624.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03669.m64043_210604_175624.dc.q20.fastq.gz,6.0.0,ccs,6.0.0,SRP305758,SRR18189649,PRJNA701308,SAMN26237512,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG03669_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1673096,33224375908,33.22,19858,648,56876,18247,20290,22400,17539,19825,21872,,TRUE,m64043_210604_175624.5mc.hifi_reads.bam,FALSE,FALSE,,
HG03669,bam,m84081_231124_024327_s3.hifi_reads.default.bam,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m84081_231124_024327_s3.hifi_reads.default.bam,unaligned reads,WUSTL_HPRC_HiFi_Year2_TopUp,10.3,,,,7.0.0,revio_deepconsensus,7.0.0,SRP305758,SRR30545926,PRJNA701308,SAMN26237512,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG03669_lib1_m84081_231124_024327_s3,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,1827869,31900342554,31.9,17452,185,54709,15956,17537,19443,15666,17164,19002,0.578885,TRUE,,TRUE,FALSE,2.7.1,2.0701
HG03669,bam,m84081_231124_021221_s2.hifi_reads.default.bam,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m84081_231124_021221_s2.hifi_reads.default.bam,unaligned reads,WUSTL_HPRC_HiFi_Year2_TopUp,9.2,,,,7.0.0,revio_deepconsensus,7.0.0,SRP305758,SRR30545927,PRJNA701308,SAMN26237512,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG03669_lib1_m84081_231124_021221_s2,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,1629525,28467031205,28.47,17469,283,59943,15962,17548,19465,15673,17173,19020,0.624358,TRUE,,TRUE,FALSE,2.7.1,2.0701
HG03669,bam,m84081_231124_014115_s1.hifi_reads.default.bam,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m84081_231124_014115_s1.hifi_reads.default.bam,unaligned reads,WUSTL_HPRC_HiFi_Year2_TopUp,11,,,,7.0.0,revio_deepconsensus,7.0.0,SRP305758,SRR30545928,PRJNA701308,SAMN26237512,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG03669_lib1_m84081_231124_014115_s1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,1957934,34056799813,34.06,17394,201,54743,15909,17478,19374,15622,17109,18938,0.565166,TRUE,,TRUE,FALSE,2.7.1,2.0701
HG03688,bam,m64076_210610_224207.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/m64076_210610_224207.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y2,11.2,12.7,HG03688.m64076_210610_224207.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03688.m64076_210610_224207.dc.q20.fastq.gz,6.0.0,ccs,6.0.0,SRP305758,SRR18158607,PRJNA701308,SAMN26267385,HiFi sequencing of 20kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG03688.HFSS,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,1927878,34597694779,34.6,17945,85,49522,15910,18004,20653,15513,17393,19908,,TRUE,m64076_210610_224207.5mc.hifi_reads.bam,FALSE,FALSE,,
HG03688,bam,m54329U_210618_202343.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/m54329U_210618_202343.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y2,8.2,9.89,HG03688.m54329U_210618_202343.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03688.m54329U_210618_202343.dc.q20.fastq.gz,6.0.0,ccs,6.0.0,SRP305758,SRR18158607,PRJNA701308,SAMN26267385,HiFi sequencing of 20kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG03688.HFSS,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,1466700,25428236196,25.43,17337,1008,48498,15377,17242,19819,15057,16700,19071,,TRUE,m54329U_210618_202343.5mc.hifi_reads.bam,FALSE,FALSE,,
HG03688,bam,m54329U_210611_221457.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/m54329U_210611_221457.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y2,7.6,8.65,HG03688.m54329U_210611_221457.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03688.m54329U_210611_221457.dc.q20.fastq.gz,6.0.0,ccs,6.0.0,SRP305758,SRR18158607,PRJNA701308,SAMN26267385,HiFi sequencing of 20kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG03688.HFSS,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,1366300,23712691290,23.71,17355,86,50736,15385,17266,19865,15063,16712,19103,,TRUE,m54329U_210611_221457.5mc.hifi_reads.bam,FALSE,FALSE,,
HG03688,bam,m54329U_210608_221930.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/m54329U_210608_221930.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y2,9.2,11.12,HG03688.m54329U_210608_221930.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03688.m54329U_210608_221930.dc.q20.fastq.gz,6.0.0,ccs,6.0.0,SRP305758,SRR18158607,PRJNA701308,SAMN26267385,HiFi sequencing of 20kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG03688.HFSS,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,1620373,28672095909,28.67,17694,84,51332,15700,17689,20289,15340,17113,19552,,TRUE,m54329U_210608_221930.5mc.hifi_reads.bam,FALSE,FALSE,,
HG03688,bam,m84046_230707_195504_s2.hifi_reads.default.bam,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/m84046_230707_195504_s2.hifi_reads.default.bam,unaligned reads,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,19.6,,,,7.0.0,revio_deepconsensus,7.0.0,SRP305758,SRR29483118,PRJNA701308,SAMN26267385,HiFi sequencing of 20kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG03688.HFSS_b2_m84046_230707_195504_s2,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,3456854,60723310391,60.72,17566,101,51499,15558,17449,20094,15240,16894,19318,0.560587,TRUE,,TRUE,FALSE,2.7.1,2.0701
HG03704,bam,m64076_220216_013707-bc1001.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03704/raw_data/PacBio_HiFi/m64076_220216_013707-bc1001.5mc.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y3,3.9,4.75,HG03704.m64076_220216_013707.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG03704/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03704.m64076_220216_013707.dc.q20.fastq.gz,6.2.0,ccs,6.2.0,SRP305758,SRR23922654,PRJNA701308,SAMN33758795,HiFi sequencing of 20kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG03704.HFSS3,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,608249,12144176455,12.14,19965,54,62497,17037,20253,24361,16204,19002,22753,,TRUE,,TRUE,TRUE,2.3.99,2.0399
HG03704,bam,m54329U_220207_224702-bc1001.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03704/raw_data/PacBio_HiFi/m54329U_220207_224702-bc1001.5mc.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y3,8.8,10.56,HG03704.m54329U_220207_224702.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG03704/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03704.m54329U_220207_224702.dc.q20.fastq.gz,6.2.0,ccs,6.2.0,SRP305758,SRR23922654,PRJNA701308,SAMN33758795,HiFi sequencing of 20kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG03704.HFSS3,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,1376378,27431572003,27.43,19930,65,63954,17016,20217,24294,16192,18974,22705,,TRUE,,TRUE,FALSE,2.5.0,2.05
HG03704,bam,m54329U_220203_054640-bc1018.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03704/raw_data/PacBio_HiFi/m54329U_220203_054640-bc1018.5mc.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y3,1.6,6.25,HG03704.m54329U_220203_054640.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG03704/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03704.m54329U_220203_054640.dc.q20.fastq.gz,6.2.0,ccs,6.2.0,SRP305758,SRR23922653,PRJNA701308,SAMN33758795,HiFi sequencing of 20kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG03704.HFSS4,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,249779,4818202256,4.82,19289,61,48616,16754,19296,22712,16218,18426,21504,,TRUE,,TRUE,TRUE,2.3.99,2.0399
HG03704,bam,m54329U_220203_054640-bc1001.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03704/raw_data/PacBio_HiFi/m54329U_220203_054640-bc1001.5mc.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y3,5,6.25,HG03704.m54329U_220203_054640.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG03704/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03704.m54329U_220203_054640.dc.q20.fastq.gz,6.2.0,ccs,6.2.0,SRP305758,SRR23922654,PRJNA701308,SAMN33758795,HiFi sequencing of 20kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG03704.HFSS3,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,783402,15515677051,15.52,19805,77,64236,16931,20064,24078,16127,18857,22528,,TRUE,,TRUE,TRUE,2.3.99,2.0399
HG03704,bam,m54329U_211111_222027-bc1001.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03704/raw_data/PacBio_HiFi/m54329U_211111_222027-bc1001.5mc.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y3,6.7,7.76,HG03704.m54329U_211111_222027.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG03704/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03704.m54329U_211111_222027.dc.q20.fastq.gz,6.2.0,ccs,6.2.0,SRP305758,SRR23922655,PRJNA701308,SAMN33758795,HiFi sequencing of 20kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG03704_SRE.HFSS,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,1009358,20852506753,20.85,20659,727,67087,17853,20671,24461,17248,19681,23109,,TRUE,,TRUE,TRUE,2.1.0,2.01
HG03704,bam,m54329U_211105_213234-bc1001.5mc.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03704/raw_data/PacBio_HiFi/m54329U_211105_213234-bc1001.5mc.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y3,8.1,9.12,HG03704.m54329U_211105_213234.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG03704/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03704.m54329U_211105_213234.dc.q20.fastq.gz,6.2.0,ccs,6.2.0,SRP305758,SRR23922655,PRJNA701308,SAMN33758795,HiFi sequencing of 20kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG03704_SRE.HFSS,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,1212386,25139477214,25.14,20735,493,61181,17908,20760,24604,17290,19755,23225,,TRUE,,TRUE,TRUE,2.1.0,2.01
HG03704,bam,m84046_230720_185410_s2.hifi_reads.bc2002.bam,s3://human-pangenomics/working/HPRC/HG03704/raw_data/PacBio_HiFi/m84046_230720_185410_s2.hifi_reads.bc2002.bam,unaligned reads,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,14.6,,,,7.0.0,revio_deepconsensus,7.0.0,SRP305758,SRR29483161,PRJNA701308,SAMN33758795,HiFi sequencing of 20kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG03704.HFSS5_m84046_230720_185410_s2,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,2321098,45275343137,45.28,19506,94,55270,16773,19756,23569,16019,18635,22124,0.5558,TRUE,,TRUE,FALSE,2.7.1,2.0701
HG03704,bam,m84046_230617_040148_s2.hifi_reads.bc1001.bam,s3://human-pangenomics/working/HPRC/HG03704/raw_data/PacBio_HiFi/m84046_230617_040148_s2.hifi_reads.bc1001.bam,unaligned reads,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,4.3,,,,7.0.0,revio_deepconsensus,7.0.0,SRP305758,SRR29483160,PRJNA701308,SAMN33758795,HiFi sequencing of 20kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG03704.HFSS3_m84046_230617_040148_s2,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,691613,13378951859,13.38,19344,238,56891,16602,19545,23299,15892,18445,21886,0.649534,TRUE,,TRUE,FALSE,2.7.1,2.0701
HG03710,bam,m64043_210517_175123.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03710/raw_data/PacBio_HiFi/m64043_210517_175123.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year2,10.8,11.63,HG03710.m64043_210517_175123.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03710/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03710.m64043_210517_175123.dc.q20.fastq.gz,6.0.0,ccs,6.0.0,SRP305758,SRR18189648,PRJNA701308,SAMN26237513,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG03710_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1608247,33421412427,33.42,20781,108,61973,17796,20381,24696,17364,19286,23189,,TRUE,m64043_210517_175123.5mc.hifi_reads.bam,FALSE,FALSE,,
HG03710,bam,m64043_210516_020821.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03710/raw_data/PacBio_HiFi/m64043_210516_020821.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year2,11.4,12.49,HG03710.m64043_210516_020821.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03710/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03710.m64043_210516_020821.dc.q20.fastq.gz,6.0.0,ccs,6.0.0,SRP305758,SRR18189648,PRJNA701308,SAMN26237513,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG03710_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1696236,35214602226,35.21,20760,549,61709,17782,20332,24670,17357,19260,23148,,TRUE,m64043_210516_020821.5mc.hifi_reads.bam,FALSE,FALSE,,
HG03710,bam,m64043_210514_184131.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03710/raw_data/PacBio_HiFi/m64043_210514_184131.hifi_reads.bam,unaligned reads,WUSTL_HPRC_HiFi_Year2,10.6,11.72,HG03710.m64043_210514_184131.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG03710/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03710.m64043_210514_184131.dc.q20.fastq.gz,6.0.0,ccs,6.0.0,SRP305758,SRR18189648,PRJNA701308,SAMN26237513,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG03710_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,1614922,32918659468,32.92,20384,86,59530,17585,19797,24006,17210,18949,22578,,TRUE,m64043_210514_184131.5mc.hifi_reads.bam,FALSE,FALSE,,
HG03710,bam,m84081_231117_204232_s3.hifi_reads.bc2082.bam,s3://human-pangenomics/working/HPRC/HG03710/raw_data/PacBio_HiFi/m84081_231117_204232_s3.hifi_reads.bc2082.bam,unaligned reads,WUSTL_HPRC_HiFi_Year2_TopUp,14.2,,,,7.0.0,revio_deepconsensus,7.0.0,SRP305758,SRR30545904,PRJNA701308,SAMN26237513,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG03710_lib1_m84081_231117_204232_s3,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,2038064,44028183566,44.03,21602,112,63910,19809,21684,23919,19460,21258,23396,0.557351,TRUE,,TRUE,FALSE,2.7.1,2.0701
HG03710,bam,m84081_231117_201125_s2.hifi_reads.bc2082.bam,s3://human-pangenomics/working/HPRC/HG03710/raw_data/PacBio_HiFi/m84081_231117_201125_s2.hifi_reads.bc2082.bam,unaligned reads,WUSTL_HPRC_HiFi_Year2_TopUp,13.3,,,,7.0.0,revio_deepconsensus,7.0.0,SRP305758,SRR30545905,PRJNA701308,SAMN26237513,HiFi sequencing of 20kb fractionated gDNA,,tgraves@wustl.edu,Washington University,HG03710_lib1_m84081_231117_201125_s2,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,1921559,41375220820,41.38,21532,79,70092,19769,21629,23842,19418,21206,23329,0.547829,TRUE,,TRUE,FALSE,2.7.1,2.0701
