DeepConsensus_version,MM_tag,N25,N50,N75,accession,bioproject_accession,biosample_accession,ccs_algorithm,coverage,data_type,design_description,filename,filetype,generator_contact,generator_facility,instrument_model,library_ID,library_layout,library_selection,library_source,library_strategy,max,mean,min,notes,ntsm_score,path,platform,polymerase_version,production,quartile_25,quartile_50,quartile_75,sample_ID,seq_plate_chemistry_version,shear_method,size_selection,study,title,total_Gbp,total_bp,total_reads,deepconsensus_file,deepconsensus_path,deepconsensus_coverage
,1.0,17649,19871,22305,SRR29396842,PRJNA701308,SAMN41021609,7.0.0,31.9,unaligned reads,sequencing of 20 kb fractionated,m84081_230525_180017_s4.hifi_reads.bc2006.bam,bam,tgraves@wustl.edu,Washington University ,Revio,NA20346_lib1_m84081_230525_180017_s4_m84081_230525_180017_s4,single,size fractionation,GENOMIC,WGS,57217.0,19342,86.0,,0.517058,s3://human-pangenomics/working/HPRC/NA20346/raw_data/PacBio_HiFi/m84081_230525_180017_s4.hifi_reads.bc2006.bam,PACBIO_SMRT,Revio P1,WUSTL_HPRC_HiFi_Year4,16880,19243,21521,NA20346,Revio C1,Megaruptor 1,SageELF,,,98.95,98945478632,5115540,,,
,1.0,17402,18694,20298,SRR29396841,PRJNA701308,SAMN41021671,7.0.0,28.1,unaligned reads,sequencing of 20 kb fractionated,m84081_230715_203436_s1.hifi_reads.bc2022.bam,bam,tgraves@wustl.edu,Washington University ,Revio,NA20809_lib1_m84081_230715_203436_s1_m84081_230715_203436_s1,single,size fractionation,GENOMIC,WGS,52070.0,18703,95.0,,0.494894,s3://human-pangenomics/working/HPRC/NA20809/raw_data/PacBio_HiFi/m84081_230715_203436_s1.hifi_reads.bc2022.bam,PACBIO_SMRT,Revio P1,WUSTL_HPRC_HiFi_Year4,17209,18451,19993,NA20809,Revio C1,Megaruptor 1,SageELF,,,87.08,87078143934,4655640,,,
,1.0,17345,18621,20208,SRR29396840,PRJNA701308,SAMN41021671,7.0.0,27.5,unaligned reads,sequencing of 20 kb fractionated,m84081_230715_210542_s2.hifi_reads.bc2022.bam,bam,tgraves@wustl.edu,Washington University ,Revio,NA20809_lib1_m84081_230715_210542_s2_m84081_230715_210542_s2,single,size fractionation,GENOMIC,WGS,60584.0,18628,103.0,,0.517732,s3://human-pangenomics/working/HPRC/NA20809/raw_data/PacBio_HiFi/m84081_230715_210542_s2.hifi_reads.bc2022.bam,PACBIO_SMRT,Revio P1,WUSTL_HPRC_HiFi_Year4,17154,18382,19906,NA20809,Revio C1,Megaruptor 1,SageELF,,,85.38,85378958115,4583245,,,
,1.0,17351,18625,20198,SRR29396839,PRJNA701308,SAMN41021671,7.0.0,3.5,unaligned reads,sequencing of 20 kb fractionated,m84081_230728_191731_s1.hifi_reads.bc2022.bam,bam,tgraves@wustl.edu,Washington University ,Revio,NA20809_lib1_m84081_230728_191731_s1_m84081_230728_191731_s1,single,size fractionation,GENOMIC,WGS,46117.0,18628,260.0,,0.646933,s3://human-pangenomics/working/HPRC/NA20809/raw_data/PacBio_HiFi/m84081_230728_191731_s1.hifi_reads.bc2022.bam,PACBIO_SMRT,Revio P1,WUSTL_HPRC_HiFi_Year4,17161,18388,19904,NA20809,Revio C1,Megaruptor 1,SageELF,,,10.97,10969903547,588891,,,
,1.0,16045,18323,21128,SRR29396833,PRJNA701308,SAMN41021672,7.0.0,28.6,unaligned reads,sequencing of 20 kb fractionated,m84081_230715_213648_s3.hifi_reads.bc2023.bam,bam,tgraves@wustl.edu,Washington University ,Revio,NA21102_lib1_m84081_230715_213648_s3_m84081_230715_213648_s3,single,size fractionation,GENOMIC,WGS,56564.0,18240,101.0,,0.538844,s3://human-pangenomics/working/HPRC/NA21102/raw_data/PacBio_HiFi/m84081_230715_213648_s3.hifi_reads.bc2023.bam,PACBIO_SMRT,Revio P1,WUSTL_HPRC_HiFi_Year4,15620,17597,20316,NA21102,Revio C1,Megaruptor 1,SageELF,,,88.57,88572942257,4855740,,,
,1.0,16117,18440,21256,SRR29396832,PRJNA701308,SAMN41021672,7.0.0,29.1,unaligned reads,sequencing of 20 kb fractionated,m84081_230715_220754_s4.hifi_reads.bc2023.bam,bam,tgraves@wustl.edu,Washington University ,Revio,NA21102_lib1_m84081_230715_220754_s4_m84081_230715_220754_s4,single,size fractionation,GENOMIC,WGS,59189.0,18335,64.0,,0.528546,s3://human-pangenomics/working/HPRC/NA21102/raw_data/PacBio_HiFi/m84081_230715_220754_s4.hifi_reads.bc2023.bam,PACBIO_SMRT,Revio P1,WUSTL_HPRC_HiFi_Year4,15677,17696,20435,NA21102,Revio C1,Megaruptor 1,SageELF,,,90.09,90093303392,4913513,,,
,1.0,18436,20256,22462,SRR29396831,PRJNA701308,SAMN41021672,7.0.0,4.6,unaligned reads,sequencing of 20 kb fractionated,m84081_230728_191731_s1.hifi_reads.bc2023.bam,bam,tgraves@wustl.edu,Washington University ,Revio,NA21102_lib1_m84081_230728_191731_s1_m84081_230728_191731_s1,single,size fractionation,GENOMIC,WGS,55992.0,20178,134.0,,0.620697,s3://human-pangenomics/working/HPRC/NA21102/raw_data/PacBio_HiFi/m84081_230728_191731_s1.hifi_reads.bc2023.bam,PACBIO_SMRT,Revio P1,WUSTL_HPRC_HiFi_Year4,18071,19828,21900,NA21102,Revio C1,Megaruptor 1,SageELF,,,14.41,14411372514,714199,,,
,1.0,17113,18560,20532,SRR29396830,PRJNA701308,SAMN41021649,7.0.0,36.1,unaligned reads,sequencing of 20 kb fractionated,m84081_230629_184915_s1.hifi_reads.bc2018.bam,bam,tgraves@wustl.edu,Washington University ,Revio,NA21144_lib1_m84081_230629_184915_s1_m84081_230629_184915_s1,single,size fractionation,GENOMIC,WGS,61642.0,18834,145.0,,0.513489,s3://human-pangenomics/working/HPRC/NA21144/raw_data/PacBio_HiFi/m84081_230629_184915_s1.hifi_reads.bc2018.bam,PACBIO_SMRT,Revio P1,WUSTL_HPRC_HiFi_Year4,16863,18213,19981,NA21144,Revio C1,Megaruptor 1,SageELF,,,111.84,111840959974,5937951,,,
,1.0,17173,18658,20720,SRR29396878,PRJNA701308,SAMN41021649,7.0.0,41.3,unaligned reads,sequencing of 20 kb fractionated,m84081_230629_192021_s2.hifi_reads.bc2018.bam,bam,tgraves@wustl.edu,Washington University ,Revio,NA21144_lib1_m84081_230629_192021_s2_m84081_230629_192021_s2,single,size fractionation,GENOMIC,WGS,71081.0,18977,83.0,,0.498754,s3://human-pangenomics/working/HPRC/NA21144/raw_data/PacBio_HiFi/m84081_230629_192021_s2.hifi_reads.bc2018.bam,PACBIO_SMRT,Revio P1,WUSTL_HPRC_HiFi_Year4,16915,18291,20114,NA21144,Revio C1,Megaruptor 1,SageELF,,,128.16,128161101481,6753492,,,
,1.0,18804,23742,29607,SRR30336761,PRJNA701308,SAMN37797091,7.0.0,6.5,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_230705_174256_s2.hifi_reads.bc1002.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,NA19338_PB2_m84091_230705_174256_s2.hifi_reads.bc1002.bam,single,size fractionation,GENOMIC,WGS,70947.0,22498,53.0,,0.602326,s3://human-pangenomics/working/HPRC/NA19338/raw_data/PacBio_HiFi/m84091_230705_174256_s2.hifi_reads.bc1002.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,16955,21281,26737,NA19338,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,20.15,20149672331,895592,,,
,1.0,19215,24378,30496,SRR30336760,PRJNA701308,SAMN37797091,7.0.0,6.4,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_230705_184508_s4.hifi_reads.bc1002.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,NA19338_PB2_m84091_230705_184508_s4.hifi_reads.bc1002.bam,single,size fractionation,GENOMIC,WGS,70626.0,23018,183.0,,0.61873,s3://human-pangenomics/working/HPRC/NA19338/raw_data/PacBio_HiFi/m84091_230705_184508_s4.hifi_reads.bc1002.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,17229,21762,27432,NA19338,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,19.7,19698176409,855746,,,
,1.0,17667,20798,24872,SRR30336749,PRJNA701308,SAMN37797091,7.0.0,7.7,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_231120_175800_s4.hifi_reads.bc1002.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,NA19338_PB2_m84091_231120_175800_s4.hifi_reads.bc1002.bam,single,size fractionation,GENOMIC,WGS,59726.0,20554,118.0,,0.628054,s3://human-pangenomics/working/HPRC/NA19338/raw_data/PacBio_HiFi/m84091_231120_175800_s4.hifi_reads.bc1002.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,16868,19599,23288,NA19338,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,24.02,24019833389,1168582,,,
,1.0,17111,19968,23768,SRR30336738,PRJNA701308,SAMN37797093,7.0.0,13.3,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_231208_194716_s4.hifi_reads.bc1008.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,NA19468_PB2_m84091_231208_194716_s4.hifi_reads.bc1008.bam,single,size fractionation,GENOMIC,WGS,61387.0,19848,145.0,,0.576465,s3://human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_HiFi/m84091_231208_194716_s4.hifi_reads.bc1008.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,16434,18914,22327,NA19468,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,41.12,41116262569,2071540,,,
,1.0,17152,20014,23806,SRR30336729,PRJNA701308,SAMN37797093,7.0.0,6.5,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_231211_215746_s3.hifi_reads.bc1008.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,NA19468_PB2_m84091_231211_215746_s3.hifi_reads.bc1008.bam,single,size fractionation,GENOMIC,WGS,54526.0,19887,259.0,,0.614115,s3://human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_HiFi/m84091_231211_215746_s3.hifi_reads.bc1008.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,16468,18966,22377,NA19468,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,20.11,20112027354,1011292,,,
,1.0,16504,18935,22196,SRR30336728,PRJNA701308,SAMN37797092,7.0.0,22.9,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_231120_175800_s4.hifi_reads.bc1015.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,NA19391_PB3_m84091_231120_175800_s4.hifi_reads.bc1015.bam,single,size fractionation,GENOMIC,WGS,57886.0,18839,130.0,,0.548239,s3://human-pangenomics/working/HPRC/NA19391/raw_data/PacBio_HiFi/m84091_231120_175800_s4.hifi_reads.bc1015.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,15963,18107,21074,NA19391,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,70.91,70911019454,3763902,,,
,1.0,20781,25534,31304,SRR30336727,PRJNA701308,SAMN37797110,7.0.0,11.1,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_230705_174256_s2.hifi_reads.bc1009.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,HG03470_PB1_m84091_230705_174256_s2.hifi_reads.bc1009.bam,single,size fractionation,GENOMIC,WGS,70709.0,24497,110.0,,0.58591,s3://human-pangenomics/working/HPRC/HG03470/raw_data/PacBio_HiFi/m84091_230705_174256_s2.hifi_reads.bc1009.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,19169,23378,28738,HG03470,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,34.3,34295733741,1399961,,,
,1.0,21189,26154,32139,SRR30336726,PRJNA701308,SAMN37797110,7.0.0,11.0,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_230705_184508_s4.hifi_reads.bc1009.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,HG03470_PB1_m84091_230705_184508_s4.hifi_reads.bc1009.bam,single,size fractionation,GENOMIC,WGS,68532.0,25009,217.0,,0.544276,s3://human-pangenomics/working/HPRC/HG03470/raw_data/PacBio_HiFi/m84091_230705_184508_s4.hifi_reads.bc1009.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,19455,23857,29458,HG03470,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,34.11,34109597312,1363854,,,
,1.0,15268,17021,19360,SRR30336725,PRJNA701308,SAMN37797100,7.0.0,21.0,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_231120_182829_s1.hifi_reads.bc1019.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,HG01784_PB2_m84091_231120_182829_s1.hifi_reads.bc1019.bam,single,size fractionation,GENOMIC,WGS,52530.0,17039,90.0,,0.538237,s3://human-pangenomics/working/HPRC/HG01784/raw_data/PacBio_HiFi/m84091_231120_182829_s1.hifi_reads.bc1019.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,14937,16533,18694,HG01784,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,65.22,65222185255,3827674,,,
,1.0,18976,22358,27020,SRR30336724,PRJNA701308,SAMN37797089,7.0.0,7.6,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_230817_150246_s3.hifi_reads.bc1015.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,NA19159_PB1_m84091_230817_150246_s3.hifi_reads.bc1015.bam,single,size fractionation,GENOMIC,WGS,63442.0,22237,176.0,,0.609786,s3://human-pangenomics/working/HPRC/NA19159/raw_data/PacBio_HiFi/m84091_230817_150246_s3.hifi_reads.bc1015.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,18178,20997,25135,NA19159,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,23.69,23688286583,1065226,,,
,1.0,15097,17203,20097,SRR30336759,PRJNA701308,SAMN37797111,7.0.0,13.2,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_231120_193041_s3.hifi_reads.bc1020.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,HG03742_PB2_m84091_231120_193041_s3.hifi_reads.bc1020.bam,single,size fractionation,GENOMIC,WGS,54431.0,17199,107.0,,0.551625,s3://human-pangenomics/working/HPRC/HG03742/raw_data/PacBio_HiFi/m84091_231120_193041_s3.hifi_reads.bc1020.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,14656,16506,19130,HG03742,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,40.82,40822247506,2373463,,,
,1.0,16917,19595,23188,SRR30336758,PRJNA701308,SAMN37797094,7.0.0,12.1,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_231208_204928_s2.hifi_reads.bc1018.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,NA20799_PB2_m84091_231208_204928_s2.hifi_reads.bc1018.bam,single,size fractionation,GENOMIC,WGS,52733.0,19458,76.0,,0.544342,s3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/m84091_231208_204928_s2.hifi_reads.bc1018.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,16289,18624,21862,NA20799,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,37.47,37473687834,1925842,,,
,1.0,16965,19657,23271,SRR30336757,PRJNA701308,SAMN37797094,7.0.0,9.1,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_231211_215746_s3.hifi_reads.bc1018.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,NA20799_PB2_m84091_231211_215746_s3.hifi_reads.bc1018.bam,single,size fractionation,GENOMIC,WGS,51953.0,19533,124.0,,0.568765,s3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/m84091_231211_215746_s3.hifi_reads.bc1018.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,16340,18689,21929,NA20799,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,28.34,28344896301,1451118,,,
,1.0,15304,17421,20764,SRR30336756,PRJNA701308,SAMN37797099,7.0.0,4.7,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_231208_194716_s4.hifi_reads.bc1021.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,HG01530_PB3_m84091_231208_194716_s4.hifi_reads.bc1021.bam,single,size fractionation,GENOMIC,WGS,62111.0,17682,152.0,,0.617689,s3://human-pangenomics/working/HPRC/HG01530/raw_data/PacBio_HiFi/m84091_231208_194716_s4.hifi_reads.bc1021.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,14890,16636,19456,HG01530,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,14.7,14704255771,831560,,,
,1.0,15225,17248,20482,SRR30336755,PRJNA701308,SAMN37797099,7.0.0,3.1,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_231208_201822_s1.hifi_reads.bc1021.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,HG01530_PB3_m84091_231208_201822_s1.hifi_reads.bc1021.bam,single,size fractionation,GENOMIC,WGS,62777.0,17520,322.0,,0.650457,s3://human-pangenomics/working/HPRC/HG01530/raw_data/PacBio_HiFi/m84091_231208_201822_s1.hifi_reads.bc1021.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,14829,16525,19228,HG01530,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,9.67,9669215846,551869,,,
,1.0,15296,17395,20730,SRR30336754,PRJNA701308,SAMN37797099,7.0.0,2.8,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_231208_204928_s2.hifi_reads.bc1021.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,HG01530_PB3_m84091_231208_204928_s2.hifi_reads.bc1021.bam,single,size fractionation,GENOMIC,WGS,57614.0,17660,192.0,,0.675002,s3://human-pangenomics/working/HPRC/HG01530/raw_data/PacBio_HiFi/m84091_231208_204928_s2.hifi_reads.bc1021.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,14885,16622,19423,HG01530,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,8.55,8552141762,484246,,,
,1.0,17540,21029,25338,SRR30336753,PRJNA701308,SAMN37797087,7.0.0,18.8,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_231120_185935_s2.hifi_reads.bc1016.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,NA19087_PB2_m84091_231120_185935_s2.hifi_reads.bc1016.bam,single,size fractionation,GENOMIC,WGS,59674.0,20471,147.0,,0.557573,s3://human-pangenomics/working/HPRC/NA19087/raw_data/PacBio_HiFi/m84091_231120_185935_s2.hifi_reads.bc1016.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,16450,19599,23547,NA19087,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,58.22,58221913081,2844047,,,
,1.0,16308,18454,21346,SRR30336752,PRJNA701308,SAMN37797086,7.0.0,16.2,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_231120_193041_s3.hifi_reads.bc1012.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,NA18570_PB4_m84091_231120_193041_s3.hifi_reads.bc1012.bam,single,size fractionation,GENOMIC,WGS,57172.0,18460,173.0,,0.543724,s3://human-pangenomics/working/HPRC/NA18570/raw_data/PacBio_HiFi/m84091_231120_193041_s3.hifi_reads.bc1012.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,15874,17784,20430,NA18570,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,50.25,50245213157,2721746,,,
,1.0,16462,18705,21784,SRR30336751,PRJNA701308,SAMN37797104,7.0.0,10.0,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_231120_185935_s2.hifi_reads.bc1010.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,HG02391_PB2_m84091_231120_185935_s2.hifi_reads.bc1010.bam,single,size fractionation,GENOMIC,WGS,48026.0,18707,200.0,,0.570885,s3://human-pangenomics/working/HPRC/HG02391/raw_data/PacBio_HiFi/m84091_231120_185935_s2.hifi_reads.bc1010.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,15980,17971,20742,HG02391,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,31.03,31025558943,1658490,,,
,1.0,17105,19663,23107,SRR30336750,PRJNA701308,SAMN37797090,7.0.0,8.8,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_231120_182829_s1.hifi_reads.bc1017.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,NA19185_PB2_m84091_231120_182829_s1.hifi_reads.bc1017.bam,single,size fractionation,GENOMIC,WGS,64094.0,19616,162.0,,0.589356,s3://human-pangenomics/working/HPRC/NA19185/raw_data/PacBio_HiFi/m84091_231120_182829_s1.hifi_reads.bc1017.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,16543,18780,21892,NA19185,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,27.13,27128033641,1382900,,,
,1.0,16982,19596,23247,SRR30336747,PRJNA701308,SAMN37797098,7.0.0,16.7,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_230905_205913_s4.hifi_reads.bc1020.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,HG01252_PB3_m84091_230905_205913_s4.hifi_reads.bc1020.bam,single,size fractionation,GENOMIC,WGS,61149.0,19611,159.0,,0.514415,s3://human-pangenomics/working/HPRC/HG01252/raw_data/PacBio_HiFi/m84091_230905_205913_s4.hifi_reads.bc1020.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,16414,18668,21894,HG01252,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,51.78,51778207574,2640185,,,
,1.0,17764,21387,26025,SRR30336746,PRJNA701308,SAMN37797103,7.0.0,19.4,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_240110_201841_s2.hifi_reads.bc1002.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,HG01969_PB5_m84091_240110_201841_s2.hifi_reads.bc1002.bam,single,size fractionation,GENOMIC,WGS,65188.0,20909,62.0,,0.5809,s3://human-pangenomics/working/HPRC/HG01969/raw_data/PacBio_HiFi/m84091_240110_201841_s2.hifi_reads.bc1002.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,16719,19839,24046,HG01969,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,60.01,60008819440,2869967,,,
,1.0,17631,20623,24644,SRR30336745,PRJNA701308,SAMN37797097,7.0.0,5.4,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_230905_192642_s1.hifi_reads.bc1019.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,HG01150_PB3_m84091_230905_192642_s1.hifi_reads.bc1019.bam,single,size fractionation,GENOMIC,WGS,59777.0,20466,147.0,,0.598326,s3://human-pangenomics/working/HPRC/HG01150/raw_data/PacBio_HiFi/m84091_230905_192642_s1.hifi_reads.bc1019.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,16875,19502,23080,HG01150,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,16.81,16813536710,821512,,,
,1.0,17434,20325,24157,SRR30336744,PRJNA701308,SAMN37797097,7.0.0,5.1,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_230905_195701_s2.hifi_reads.bc1019.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,HG01150_PB3_m84091_230905_195701_s2.hifi_reads.bc1019.bam,single,size fractionation,GENOMIC,WGS,56800.0,20190,204.0,,0.614456,s3://human-pangenomics/working/HPRC/HG01150/raw_data/PacBio_HiFi/m84091_230905_195701_s2.hifi_reads.bc1019.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,16730,19264,22692,HG01150,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,15.71,15710208724,778094,,,
,1.0,17602,20609,24647,SRR30336743,PRJNA701308,SAMN37797097,7.0.0,5.3,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_230905_202807_s3.hifi_reads.bc1019.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,HG01150_PB3_m84091_230905_202807_s3.hifi_reads.bc1019.bam,single,size fractionation,GENOMIC,WGS,56054.0,20455,175.0,,0.617631,s3://human-pangenomics/working/HPRC/HG01150/raw_data/PacBio_HiFi/m84091_230905_202807_s3.hifi_reads.bc1019.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,16854,19481,23065,HG01150,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,16.47,16465388808,804940,,,
,1.0,17254,19985,23648,SRR30336742,PRJNA701308,SAMN37797097,7.0.0,2.6,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_231004_192043_s3.hifi_reads.bc1019.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,HG01150_PB3_m84091_231004_192043_s3.hifi_reads.bc1019.bam,single,size fractionation,GENOMIC,WGS,52170.0,19914,100.0,,0.648183,s3://human-pangenomics/working/HPRC/HG01150/raw_data/PacBio_HiFi/m84091_231004_192043_s3.hifi_reads.bc1019.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,16599,19019,22271,HG01150,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,8.17,8167494589,410126,,,
,1.0,18014,21232,25577,SRR30336741,PRJNA701308,SAMN37797105,7.0.0,19.7,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_240110_194735_s1.hifi_reads.bc1001.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,HG02514_PB4_m84091_240110_194735_s1.hifi_reads.bc1001.bam,single,size fractionation,GENOMIC,WGS,58573.0,21003,145.0,,0.53325,s3://human-pangenomics/working/HPRC/HG02514/raw_data/PacBio_HiFi/m84091_240110_194735_s1.hifi_reads.bc1001.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,17201,19943,23820,HG02514,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,61.2,61203787317,2914041,,,
,1.0,15762,17647,20252,SRR30336740,PRJNA701308,SAMN37797096,7.0.0,9.3,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84091_230905_192642_s1.hifi_reads.bc1018.bam,bam,vgl-lab@rockefeller.edu,Rockefeller University,Revio,HG00658_PB3_m84091_230905_192642_s1.hifi_reads.bc1018.bam,single,size fractionation,GENOMIC,WGS,54608.0,17726,214.0,,0.581256,s3://human-pangenomics/working/HPRC/HG00658/raw_data/PacBio_HiFi/m84091_230905_192642_s1.hifi_reads.bc1018.bam,PACBIO_SMRT,Revio P1,RU_Y3_topoff_redo,15404,17090,19458,HG00658,Revio C1,Megaruptor 3,Pippin HT,SRP305758,,28.95,28947533667,1633001,,,
