sample_id,filename,accession,study,bioproject_accession,biosample_accession,library_id,library_strategy,library_source,platform,instrument_model,design_description,generator_facility,generator_contact,assembly,data_type,filetype,library_layout,library_selection,shear_method,title,total_bp,coverage,ntsm_score,path,total_gbp,production,basecaller,basecaller_version
NA19700,NA19700-1_FC2_S1_L001_R2_001.fastq.gz,SRR30310881,SRP305758,PRJNA701308,SAMN41021612,NA19700-1_FC2_S1_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19700,15787288580,5.09,0.43614,s3://human-pangenomics/working/HPRC/NA19700/raw_data/hic/NA19700-1_FC2_S1_L001_R2_001.fastq.gz,15.79,HiC,,
NA19700,NA19700-2_FC1_S2_L001_R2_001.fastq.gz,SRR30310880,SRP305758,PRJNA701308,SAMN41021612,NA19700-2_FC1_S2_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19700,17266491224,5.57,0.39049,s3://human-pangenomics/working/HPRC/NA19700/raw_data/hic/NA19700-2_FC1_S2_L001_R2_001.fastq.gz,17.27,HiC,,
NA19700,NA19700-2_FC2_S2_L001_R2_001.fastq.gz,SRR30310879,SRP305758,PRJNA701308,SAMN41021612,NA19700-2_FC2_S2_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19700,17056973137,5.5,0.433272,s3://human-pangenomics/working/HPRC/NA19700/raw_data/hic/NA19700-2_FC2_S2_L001_R2_001.fastq.gz,17.06,HiC,,
NA19700,NA19700-1_FC1_S1_L001_R1_001.fastq.gz,SRR30310882,SRP305758,PRJNA701308,SAMN41021612,NA19700-1_FC1_S1_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19700,16058502851,5.18,0.384847,s3://human-pangenomics/working/HPRC/NA19700/raw_data/hic/NA19700-1_FC1_S1_L001_R1_001.fastq.gz,16.06,HiC,,
NA19700,NA19700-1_FC2_S1_L001_R1_001.fastq.gz,SRR30310881,SRP305758,PRJNA701308,SAMN41021612,NA19700-1_FC2_S1_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19700,15787288580,5.09,0.43614,s3://human-pangenomics/working/HPRC/NA19700/raw_data/hic/NA19700-1_FC2_S1_L001_R1_001.fastq.gz,15.79,HiC,,
NA19700,NA19700-2_FC1_S2_L001_R1_001.fastq.gz,SRR30310880,SRP305758,PRJNA701308,SAMN41021612,NA19700-2_FC1_S2_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19700,17266491224,5.57,0.39049,s3://human-pangenomics/working/HPRC/NA19700/raw_data/hic/NA19700-2_FC1_S2_L001_R1_001.fastq.gz,17.27,HiC,,
NA19700,NA19700-2_FC2_S2_L001_R1_001.fastq.gz,SRR30310879,SRP305758,PRJNA701308,SAMN41021612,NA19700-2_FC2_S2_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19700,17056973137,5.5,0.433272,s3://human-pangenomics/working/HPRC/NA19700/raw_data/hic/NA19700-2_FC2_S2_L001_R1_001.fastq.gz,17.06,HiC,,
NA19776,NA19776-2_FC2_S63_L003_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021610,NA19776-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19776,42842554728,13.82,0.28514,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19776/raw_data/hic/NA19776-2_FC2_S63_L003_R2_001.fastq.gz,42.84,HIC_Y3_Y4_part2,,
NA19776,NA19776-2_FC3_S63_L003_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021610,NA19776-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19776,39123227673,12.62,0.300333,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19776/raw_data/hic/NA19776-2_FC3_S63_L003_R1_001.fastq.gz,39.12,HIC_Y3_Y4_part2,,
NA19776,NA19776-2_FC3_S63_L003_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021610,NA19776-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19776,39123227673,12.62,0.305637,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19776/raw_data/hic/NA19776-2_FC3_S63_L003_R2_001.fastq.gz,39.12,HIC_Y3_Y4_part2,,
NA19776,NA19776-2_FC1_S63_L003_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021610,NA19776-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19776,38403397989,12.39,0.306734,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19776/raw_data/hic/NA19776-2_FC1_S63_L003_R1_001.fastq.gz,38.4,HIC_Y3_Y4_part2,,
NA19776,NA19776-2_FC4_S63_L003_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021610,NA19776-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19776,39365022916,12.7,0.313263,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19776/raw_data/hic/NA19776-2_FC4_S63_L003_R1_001.fastq.gz,39.37,HIC_Y3_Y4_part2,,
NA19776,NA19776-2_FC2_S63_L003_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021610,NA19776-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19776,42842554728,13.82,0.320713,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19776/raw_data/hic/NA19776-2_FC2_S63_L003_R1_001.fastq.gz,42.84,HIC_Y3_Y4_part2,,
NA19776,NA19776-2_FC4_S63_L003_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021610,NA19776-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19776,39365022916,12.7,0.321027,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19776/raw_data/hic/NA19776-2_FC4_S63_L003_R2_001.fastq.gz,39.37,HIC_Y3_Y4_part2,,
NA19776,NA19776-1_FC2_S60_L003_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021610,NA19776-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19776,32459712282,10.47,0.330018,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19776/raw_data/hic/NA19776-1_FC2_S60_L003_R2_001.fastq.gz,32.46,HIC_Y3_Y4_part2,,
NA19776,NA19776-1_FC4_S60_L003_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021610,NA19776-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19776,29644402144,9.56,0.342595,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19776/raw_data/hic/NA19776-1_FC4_S60_L003_R2_001.fastq.gz,29.64,HIC_Y3_Y4_part2,,
NA19776,NA19776-2_FC1_S63_L003_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021610,NA19776-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19776,38403397989,12.39,0.345308,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19776/raw_data/hic/NA19776-2_FC1_S63_L003_R2_001.fastq.gz,38.4,HIC_Y3_Y4_part2,,
NA19776,NA19776-1_FC3_S60_L003_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021610,NA19776-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19776,29518316238,9.52,0.349144,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19776/raw_data/hic/NA19776-1_FC3_S60_L003_R2_001.fastq.gz,29.52,HIC_Y3_Y4_part2,,
NA19776,NA19776-1_FC1_S60_L003_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021610,NA19776-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19776,29315403646,9.46,0.359028,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19776/raw_data/hic/NA19776-1_FC1_S60_L003_R2_001.fastq.gz,29.32,HIC_Y3_Y4_part2,,
NA19776,NA19776-1_FC3_S60_L003_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021610,NA19776-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19776,29518316238,9.52,0.380114,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19776/raw_data/hic/NA19776-1_FC3_S60_L003_R1_001.fastq.gz,29.52,HIC_Y3_Y4_part2,,
NA19776,NA19776-1_FC1_S60_L003_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021610,NA19776-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19776,29315403646,9.46,0.383426,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19776/raw_data/hic/NA19776-1_FC1_S60_L003_R1_001.fastq.gz,29.32,HIC_Y3_Y4_part2,,
NA19776,NA19776-1_FC4_S60_L003_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021610,NA19776-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19776,29644402144,9.56,0.395284,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19776/raw_data/hic/NA19776-1_FC4_S60_L003_R1_001.fastq.gz,29.64,HIC_Y3_Y4_part2,,
NA19776,NA19776-1_FC2_S60_L003_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021610,NA19776-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19776,32459712282,10.47,0.395582,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19776/raw_data/hic/NA19776-1_FC2_S60_L003_R1_001.fastq.gz,32.46,HIC_Y3_Y4_part2,,
NA19835,NA19835-2_FC2_S2_L001_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021665,NA19835-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19835,42204786296,13.61,0.361936,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19835/raw_data/hic/NA19835-2_FC2_S2_L001_R2_001.fastq.gz,42.2,HIC_Y3_Y4_part2,,
NA19835,NA19835-2_FC3_S2_L001_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021665,NA19835-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19835,42185072491,13.61,0.374169,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19835/raw_data/hic/NA19835-2_FC3_S2_L001_R2_001.fastq.gz,42.19,HIC_Y3_Y4_part2,,
NA19835,NA19835-1_FC3_S1_L001_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021665,NA19835-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19835,35652031519,11.5,0.377855,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19835/raw_data/hic/NA19835-1_FC3_S1_L001_R2_001.fastq.gz,35.65,HIC_Y3_Y4_part2,,
NA19835,NA19835-1_FC1_S1_L001_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021665,NA19835-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19835,34564929216,11.15,0.37894,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19835/raw_data/hic/NA19835-1_FC1_S1_L001_R2_001.fastq.gz,34.56,HIC_Y3_Y4_part2,,
NA19835,NA19835-1_FC2_S1_L001_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021665,NA19835-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19835,35748891375,11.53,0.38424,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19835/raw_data/hic/NA19835-1_FC2_S1_L001_R2_001.fastq.gz,35.75,HIC_Y3_Y4_part2,,
NA19835,NA19835-1_FC2_S1_L001_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021665,NA19835-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19835,35748891375,11.53,0.391378,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19835/raw_data/hic/NA19835-1_FC2_S1_L001_R1_001.fastq.gz,35.75,HIC_Y3_Y4_part2,,
NA19835,NA19835-2_FC2_S2_L001_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021665,NA19835-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19835,42204786296,13.61,0.396535,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19835/raw_data/hic/NA19835-2_FC2_S2_L001_R1_001.fastq.gz,42.2,HIC_Y3_Y4_part2,,
NA19835,NA19835-1_FC4_S1_L001_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021665,NA19835-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19835,35214274214,11.36,0.40144,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19835/raw_data/hic/NA19835-1_FC4_S1_L001_R2_001.fastq.gz,35.21,HIC_Y3_Y4_part2,,
NA19835,NA19835-2_FC1_S2_L001_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021665,NA19835-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19835,40822645848,13.17,0.402932,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19835/raw_data/hic/NA19835-2_FC1_S2_L001_R1_001.fastq.gz,40.82,HIC_Y3_Y4_part2,,
NA19835,NA19835-2_FC3_S2_L001_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021665,NA19835-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19835,42185072491,13.61,0.406533,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19835/raw_data/hic/NA19835-2_FC3_S2_L001_R1_001.fastq.gz,42.19,HIC_Y3_Y4_part2,,
NA19835,NA19835-2_FC1_S2_L001_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021665,NA19835-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19835,40822645848,13.17,0.409292,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19835/raw_data/hic/NA19835-2_FC1_S2_L001_R2_001.fastq.gz,40.82,HIC_Y3_Y4_part2,,
NA19835,NA19835-1_FC3_S1_L001_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021665,NA19835-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19835,35652031519,11.5,0.41437,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19835/raw_data/hic/NA19835-1_FC3_S1_L001_R1_001.fastq.gz,35.65,HIC_Y3_Y4_part2,,
NA19835,NA19835-2_FC4_S2_L001_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021665,NA19835-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19835,41330585537,13.33,0.415693,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19835/raw_data/hic/NA19835-2_FC4_S2_L001_R2_001.fastq.gz,41.33,HIC_Y3_Y4_part2,,
NA19835,NA19835-1_FC4_S1_L001_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021665,NA19835-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19835,35214274214,11.36,0.423495,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19835/raw_data/hic/NA19835-1_FC4_S1_L001_R1_001.fastq.gz,35.21,HIC_Y3_Y4_part2,,
NA19835,NA19835-2_FC4_S2_L001_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021665,NA19835-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19835,41330585537,13.33,0.427302,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19835/raw_data/hic/NA19835-2_FC4_S2_L001_R1_001.fastq.gz,41.33,HIC_Y3_Y4_part2,,
NA19835,NA19835-1_FC1_S1_L001_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021665,NA19835-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19835,34564929216,11.15,0.44786,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19835/raw_data/hic/NA19835-1_FC1_S1_L001_R1_001.fastq.gz,34.56,HIC_Y3_Y4_part2,,
NA19909,NA19909-1_FC2_S54_L003_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021607,NA19909-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19909,27795718657,8.97,0.432485,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19909/raw_data/hic/NA19909-1_FC2_S54_L003_R2_001.fastq.gz,27.8,HIC_Y3_Y4_part2,,
NA19909,NA19909-2_FC1_S56_L003_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021607,NA19909-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19909,31718273139,10.23,0.444215,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19909/raw_data/hic/NA19909-2_FC1_S56_L003_R1_001.fastq.gz,31.72,HIC_Y3_Y4_part2,,
NA19909,NA19909-1_FC4_S54_L003_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021607,NA19909-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned,unaligned reads,fastq,paired,RANDOM,no shear,Illumina Sequencing of Omni-C Libraries of NA19909,25657570133,8.28,0.447119,s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19909/raw_data/hic/NA19909-1_FC4_S54_L003_R2_001.fastq.gz,25.66,HIC_Y3_Y4_part2,,
